chapter,heading,hs_code,code_format,description,duty_rate,efta,sg,usa
97,07.30,690590100000,69.05.90.10.00.00,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic cubes and the like, whether or not on a backing; finishing ceramics. مكعبات فسيفساء،بالط وترابيع من خزف للتبليط أو التغطية للجدران أو المواقد . وإن كانت على حامل؛ خزف للتشطيب،وما يماثلها من خزف - Flags and paving, hearth or wall tiles, other : -- Of a water absorption coefficient by weight not exceeding 0.5 % Unglazed ceramic flags & paving, for hearth or wall tiles produced by (Guangdong Winto Ceramics Co.Ltd ) or ( Honghai Ceramics Industrial Co.Ltd) china imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by Enqing FENGZE Ceramics Co.Ltd chinaimported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by Jiangxi SUN Ceramics Co.Ltd china imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by other china companys imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by Lexus Granito Indai Ltd Indiaimported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by SunShine Tiles Company Pvt .Ltd India imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by Comet Granito Company Pvt .Ltd India imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by other Indian company imported by Land port عدا األصناف الداخلة في، بالط وترابيع للتبليط أو التغطية للجدران أو المواقد:690740 و690730 البندين الفرعيين وزنا%0.5 معامل امتصاصها للماء ال يزيد عن- معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Guangdong Winto Ceramics( وزنا من انتاج%0.5 < االمتصاص ) الصينيةHonghai Ceramics Industrial Co.Ltd ( ) أوCo.Ltd الوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Enqing FENGZE Ceramics وزنا من انتاج%0.5 < االمتصاص الصينية لوارد من المنافذ البريةCo.Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Jiangxi SUN Ceramics Co.Ltd وزنا من انتاج%0.5 < االمتصاص الصينية لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من انتاج الشركات الصينية األخرى غير المذكورة سابقا%0.5 < االمتصاص لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال الهنديةLexus Granito Indai Ltd وزنا من انتاج%0.5 < االمتصاص لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال SunShine Tiles Company Pvt وزنا من انتاج%0.5 < االمتصاص الهندية لوارد من المنافذ البريةLtd. معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Comet Granito Company Pvt وزنا من انتاج%0.5 < االمتصاص الهندية لوارد من المنافذ البريةLtd. معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من انتاج الشركات الهندية األخرى غير المذكورة سابقا%0.5 < االمتصاص لوارد من المنافذ البرية.",50%,,,
97,07.30,690590200000,69.05.90.20.00.00,,50%,,,
97,07.30,690590900000,69.05.90.90.00.00,,50%,,,
97,69.07,690721000000,69.07.21.00.00.00,,50%,,,
97,69.07,690721000901,69.07.21.00.09.01,,50%,,,
97,69.07,690721000902,69.07.21.00.09.02,,50%,,,
97,69.07,690721000903,69.07.21.00.09.03,,50%,,,
97,69.07,690721000904,69.07.21.00.09.04,,50%,,,
97,69.07,690721000905,69.07.21.00.09.05,,50%,,,
97,69.07,690721000906,69.07.21.00.09.06,,50%,,,
97,69.07,690721000907,69.07.21.00.09.07,,50%,,,
97,69.07,690721000908,69.07.21.00.09.08,,50%,,,
97,69.07,690721000909,69.07.21.00.09.09,A A A معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من كافة الدول بما فيه المنشا الهندي والصيني الوارد من%0.5 < االمتصاص المنافذ البحرية والجوية,0.00%,,,
97,69.07,690722000000,69.07.22.00.00.00,-- Of a water absorption coefficient by weight exceeding 0.5 % but not exceeding 10 % %10 وزنا وال يتجاوز%0.5 معامل امتصاصها للماء يزيد عن- -,0.00%,,,
97,07.40,690722000901,69.07.22.00.09.01,"Unglazed mosaic cubes & the like produced by (Guangdong Winto Ceramics Co.Ltd ) or ( Honghai Ceramics Industrial Co.Ltd) Chinai mported by Land port Unglazed mosaic cubes & the like produced by Enqing FENGZE Ceramics Co.Ltd china imported by Land port Unglazed mosaic cubes & the like produced by Jiangxi SUN Ceramics Co.Ltd china imported by Land port معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Guangdong( وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن Honghai Ceramics Industrial ( ) أوWinto Ceramics Co.Ltd ) الصينية لوارد من المنافذ البريةCo.Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Enqing وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الصينية لوارد من المنافذ البريةFENGZE Ceramics Co.Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Jiangxi SUN وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الصينية لوارد من المنافذ البريةCeramics Co.Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من انتاج الشركات الصينية%10 وال يتجاوز%0.5 االمتصاص يزيد عن األخرى غير المذكورة سابقا لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Lexus وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الهندية لوارد من المنافذ البريةGranito Indai Ltd Unglazed ceramic flags & paving, for hearth or wall tilesincluding India snd china origin imported by air and sea port A A A A A A A A A A A A Unglazed mosaic cubes & the likes produced by other china companys imported by Land port A A A Unglazed mosaic cubes & the like,by Lexus Granito Indai Ltd India imported by Land port A A A Unglazed ceramic flags & paving, for hearth or wall tiles produced by SunShine Tiles Company Pvt .Ltd India imported by Land port معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال SunShine وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الهندية لوارد من المنافذ البريةTiles Company Pvt .Ltd A A A A A A Unglazed ceramic flags & paving, for hearth or wall tiles produced by Comet Granito Company Pvt .Ltd India imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by other Indian company imported by Land port A A A معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Comet وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الهندية لوارد من المنافذ البريةGranito Company Pvt .Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من انتاج الشركات الهندية%10 وال يتجاوز%0.5 االمتصاص يزيد عن لوارد من المنافذ البرية. األخرى غير المذكورة سابقا معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من كافة الدول بما فيه المنشا%10 وال يتجاوز%0.5 االمتصاص يزيد عن الهندي والصيني الوارد من المنافذ البحرية والجوية Unglazed mosaic cubes & the like including India snd china origin imported by air and sea port -- Of a water absorption coefficient by weight exceeding 10 % A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A Other Unglazed mosaic cubes & the like produced by (Guangdong Winto Ceramics Co.Ltd ) or ( Honghai Ceramics Industrial Co.Ltd) china Other Unglazed mosaic cubes & the like produced by Enqing FENGZE Ceramics Co.Ltd china imported by Land port Uother nglazed mosaic cubes & the like produced by Jiangxi SUN Ceramics Co.Ltd china imported by Land port Other Unglazed mosaic cubes & the likes produced by other china companys imported by Land port Unglazed mosaic cubes & the like produced by Lexus Granito Indai Ltd. India imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by SunShine Tiles Company Pvt .Ltd India imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by Comet Granito Company Pvt .Ltd India imported by Land port Unglazed ceramic flags & paving, for hearth or wall tiles produced by other Indian company imported by Land port Other Unglazed mosaic cubes & the like for all country including India snd china origin imported by air and sea port - Mosaic cubes and the like, other than those of - Finishing ceramics. Finishing ceramics by (Guangdong Winto Ceramics Co.Ltd ) or ( Honghai Ceramics Industrial Co.Ltd) china imported by Land port Finishing ceramics by Enqing FENGZE Ceramics Co.Ltd chinaimported by Land port Finishing ceramics by Jiangxi SUN Ceramics Co.Ltd china imported by Land port Finishing ceramics by other china companys imported by Land port Finishing ceramics by Lexus Granito Indai Ltd Indiaimported by Land port Finishing ceramics by SunShine Tiles Company Pvt .Ltd India imported by Land port Finishing ceramics by Comet Granito Company Pvt .Ltd India imported by Land port Finishing ceramics by other Indian company imported by Land port Finishing ceramics not included India and china origin imported by air and sea port (Deleted) Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods. - Ceramic wares for laboratory, chemical or other technical uses : - - Of porcelain or china - - Articles having a hardness equivalent to 9 or more on the Mohs scale - - Other - Other : - - - Ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods - - - Other Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures. - Of porcelain or china - Other وزنا%10 معامل امتصاصها للماء يزيد عن- معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Guangdong Winto( وزنا من انتاج%10 االمتصاص يزيد عن )Honghai Ceramics Industrial Co.Ltd ( ) أوCeramics Co.Ltd الصينية لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Enqing وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الصينية لوارد من المنافذ البريةFENGZE Ceramics Co.Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Jiangxi SUN وزنا من انتاج%10 وال يتجاوز%0.5 االمتصاص يزيد عن الصينيةCeramics Co.Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من انتاج الشركات الصينية%10 وال يتجاوز%0.5 االمتصاص يزيد عن األخرى غير المذكورة سابقا لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Lexus Granito Indai Ltd وزنا من انتاج%0.5 االمتصاص يزيد عن الهندية لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال SunShine Tiles Company وزنا من انتاج%0.5 االمتصاص يزيد عن الهندية لوارد من المنافذ البريةPvt .Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال Comet Granito Company وزنا من انتاج%0.5 االمتصاص يزيد عن الهندية لوارد من المنافذ البريةPvt .Ltd معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من انتاج الشركات الهندية األخرى غير%0.5 االمتصاص يزيد عن المذكورة سابقا لوارد من المنافذ البرية معامل، بالط و ترابيع خزفية لالرضيات او لتغطية الجدران او المواقد مثال وزنا من كافة الدول بما فيه المنشا%10 وال يتجاوز%0.5 االمتصاص يزيد عن الهندي والصيني الوارد من المنافذ البحرية والجوية",5%,,,
